,building_count,mean_building_footprint_m2_valid_only,building_footprint_area_m2,building_coverage_ratio,hospital_count,university_count,school_count,healthcare_count,cafe_count,restaurant_count,bar_pub_count,supermarket_count,retail_count,office_count,tourism_count,leisure_count,total_poi_count,poi_density_km2,poi_category_count,poi_entropy,population_worldpop_raw,population_density_worldpop_raw_km2,population_calibrated,population_density_calibrated_km2,mean_elevation_m,median_elevation_m,min_elevation_m,max_elevation_m,elevation_std_m,elevation_range_m,mean_slope_deg,median_slope_deg,max_slope_deg,slope_std_deg,pct_area_slope_lt_3deg,pct_area_slope_3_6deg,pct_area_slope_6_10deg,pct_area_slope_gt_10deg,metro_station_count,distance_to_nearest_metro_m,tram_station_count,distance_to_nearest_tram_m,rail_station_count,distance_to_nearest_rail_m,ferry_terminal_count,distance_to_nearest_ferry_m,metrobus_station_count,bus_stop_count,distance_to_nearest_metrobus_m,distance_to_nearest_bus_stop_m,total_transit_stop_count,distance_to_nearest_transit_m,transit_stops_within_500m,transit_stops_within_1000m,bus_stops_within_500m,fixed_guideway_stations_within_1000m,number_of_transit_modes_accessible,routes_serving_grid,unique_bus_routes,unique_rail_lines,bus_departures_per_day,bus_departures_peak_hour,cycle_infrastructure_length_km_ibb_only,cycle_infrastructure_density_km_per_km2_ibb_only,protected_cycleway_length_km_ibb_only,protected_cycleway_density_km_per_km2_ibb_only,distance_to_nearest_cycle_infrastructure_m_ibb_only,distance_to_nearest_bicycle_parking_m,bicycle_parking_count,distance_to_nearest_micromobility_parking_m,micromobility_parking_count
retail_count,0.5353113275454704,0.11911676041278148,0.5407564048729675,0.540667025573961,0.2791144281972038,0.14620231977586076,0.5091468325654528,0.627806227858818,0.5706058132361214,0.6377111635588819,0.23471962754107278,0.6548693472528471,1.0,0.5798755228155966,0.3351708296217775,0.5079117692636376,0.6527335403974057,0.6506516048082518,0.6660756859237338,0.7543021398602003,0.5038319962354064,0.504052669282143,0.5060935211208538,0.5062718079862691,-0.13210820505578424,-0.1311577810240032,-0.107090499401429,-0.15739253268270306,-0.14731818699114424,-0.13449837069287796,-0.1410579245345154,-0.14541753820198772,-0.08999375137331264,-0.08590615797854446,0.15468334031117298,0.18530411986067774,-0.023200403328845792,-0.1332182768490062,0.18784685654250272,-0.3909173297759408,0.14859422109613699,-0.3581595226802618,0.07874299947127811,-0.38433419548157194,0.07152535128386625,-0.361483300963312,0.17505449728897207,0.3460039299859706,-0.38543466264087967,-0.3040081445470624,0.3876691164026403,-0.3588023874748661,0.4239039031703291,0.4268163905477005,0.3429714948627103,0.4877500797339241,0.4202878524473736,0.38697598096041896,0.34649790789281004,0.24043511961591013,0.35009147025239434,0.10403294184523539,0.22134046903731366,0.22098702500549408,0.1963731747063293,0.19625395871652104,-0.37897984548963726,-0.3998275876031819,0.18911949675732162,-0.375171560215801,0.19253292287803778
office_count,0.44239385710888157,0.12311994869582929,0.4488343372606491,0.4482552109673377,0.26218096939215885,0.16529654673986424,0.43356247663523884,0.5389635870479259,0.5037540643601309,0.5319814986851359,0.23337467909263504,0.5356152340676628,0.5798755228155966,1.0,0.3068752323526486,0.4361552663353568,0.5414319434344115,0.5393382510811063,0.5519608150419627,0.6261281231497218,0.4175118816886269,0.41722567182885506,0.4189294389675901,0.4185996347311716,-0.1158031249803068,-0.11471129543365341,-0.0928471158595627,-0.13915741740688684,-0.131757767971323,-0.12002434113180797,-0.12359974298344564,-0.12749003278227333,-0.07945598185655242,-0.0765545495589401,0.13434677179344112,0.16425852595266233,-0.026497816355897603,-0.11621566825414731,0.18401090885891,-0.33909651305129945,0.1407629885244971,-0.3054006246778597,0.07866352546473308,-0.33002474634989465,0.04043690788557088,-0.30636170505947685,0.12949623101084157,0.3086798973830247,-0.32898054952603867,-0.2701663368531772,0.3441999333956732,-0.3132518396021527,0.3660885355260212,0.37794287278341726,0.29967978650837995,0.46438650507457246,0.3620409573088602,0.343795178064244,0.30940851614729337,0.2343641355464673,0.31127134828592523,0.09261386904186746,0.18728196206979186,0.18681506091978373,0.16684940075880725,0.16659565402251486,-0.3196646651512652,-0.34290190122045383,0.1457952591456355,-0.3189550562095217,0.19622821989813935
tourism_count,0.2936570143342378,0.06480973404695739,0.2959468330028559,0.2990778540282395,0.16596139014370934,0.15027932130358146,0.2280930303230449,0.3048457935091965,0.3708436841273828,0.3707347244040757,0.25677142739055153,0.28026149175765563,0.3351708296217775,0.3068752323526486,1.0,0.315607469161215,0.42214344424843175,0.42549940712305817,0.4350470239167074,0.44190862723774005,0.27134880140016565,0.27457492075410866,0.2742241033989377,0.2775396238136142,-0.1438875519133191,-0.14285515755115652,-0.14807510328475326,-0.14484507198320282,-0.05202126412034541,-0.05155923423063534,-0.03679777233609204,-0.04360145599853003,-0.0021824722062738426,0.0015102735424922533,0.05921251697778475,0.05078292308039756,-0.019909626105537415,-0.025131885307515547,0.08897761974585501,-0.22576994707206363,0.12225584240861531,-0.21655992002896038,0.0805137165238345,-0.21902844543160757,0.10934883600949878,-0.23214114739398295,0.056342291717260705,0.1381250284962759,-0.20954359326780805,-0.17221172899221715,0.17427606695410428,-0.20988960464435413,0.21671181988771773,0.22953468402875563,0.150635722147997,0.2925578189857308,0.22324509092281142,0.1738033109478927,0.1381887276986298,0.15318253306199894,0.13786495094223186,0.04903062752407051,0.21108121057542892,0.211402319576115,0.16499206184428789,0.16529496418009845,-0.23370593199182998,-0.23273940492807504,0.08742523636407001,-0.2261819487073236,0.18841338127985657
leisure_count,0.664710850281479,0.1272289681341417,0.6582754942977159,0.6587739423508103,0.21794787941602264,0.12811741557913697,0.507959978428007,0.5088062839946637,0.42315185367037345,0.4588289392817786,0.1591728996897137,0.4767794628380474,0.5079117692636376,0.4361552663353568,0.315607469161215,1.0,0.871867925376787,0.8711080262740099,0.8578832508015272,0.729529586564564,0.6139543921574537,0.6151602440472639,0.6157055979605837,0.6168021195177046,-0.17736299164157826,-0.1762781000443826,-0.1624865008699665,-0.19270135586523449,-0.10969867043842159,-0.10211952581192664,-0.10539993912037403,-0.11256010311211151,-0.05638815648332539,-0.05271631151381349,0.12013818497724373,0.16383182547823724,0.0030166922205006395,-0.10184989350011314,0.12393609563414065,-0.483347581988682,0.09107998073989755,-0.43576719658478286,0.06537271986907166,-0.46278084037477996,0.0608767430715245,-0.46848115961363895,0.14112836098682724,0.3998330487898953,-0.47712243535535387,-0.4154586880144406,0.4260110619689429,-0.47043100185352993,0.5023763934097908,0.5301647927587604,0.44465642729989024,0.4260218596139711,0.4964201862176248,0.425636805448375,0.3998710748550596,0.16249954750310905,0.4043366745646405,0.1093976336048122,0.3065420627897787,0.30648304026230383,0.28126944437116597,0.2812476083239323,-0.4905507860314356,-0.5034404149950905,0.1616946026436681,-0.4640868107633897,0.13626097102784387
total_poi_count,0.7562787628420862,0.18239812232763986,0.7558687513671867,0.7565163756728154,0.25537357250869125,0.15033984618153456,0.5721925755468679,0.599017448910712,0.49134605944222587,0.5616764315791856,0.17823856498608998,0.5581898189624387,0.6527335403974057,0.5414319434344115,0.42214344424843175,0.871867925376787,1.0,0.9995673322195597,0.9962925665784407,0.8143005042928078,0.7076493277014317,0.7088289353773096,0.7105763123356093,0.7116306849083054,-0.2039619913609636,-0.20283821316572592,-0.18358665035422336,-0.22492319060677401,-0.14278382849220808,-0.13366775554263347,-0.13758270460221908,-0.14517719178579028,-0.07865082887117346,-0.07430474437012835,0.15387599360217358,0.1969959728831144,-0.010079061849198278,-0.1315581038551445,0.14490632232846087,-0.5379902573069721,0.10961126038366248,-0.48759609558226286,0.08545979639633897,-0.523036868013199,0.07595687876981728,-0.5211942741122582,0.16769123067720396,0.45359556188064365,-0.5355452699255123,-0.4599845274689811,0.4854703433829215,-0.5210035316262255,0.5651844316373117,0.5864288201970431,0.49930814260834144,0.47903549175476035,0.5586853888744395,0.484393133479874,0.453032230538527,0.19560952129596837,0.45760155980358125,0.12664643424786398,0.3259517193451482,0.32584271464635595,0.2913095544168006,0.291252598217617,-0.5561631468544848,-0.56204992779973,0.16567630299927893,-0.5229937366987101,0.15127321466715332
poi_density_km2,0.75518686597652,0.1777584196410181,0.7546217553769002,0.7558568148757464,0.2544702827936421,0.14991756863505395,0.5689050456569301,0.596130513052319,0.4930924652166049,0.5626624065373815,0.1788364173863551,0.5557487290519347,0.6506516048082518,0.5393382510811063,0.42549940712305817,0.8711080262740099,0.9995673322195597,1.0,0.9959401585215277,0.8128494357318006,0.7062561708489156,0.7080612952377064,0.7092217308155555,0.7109027904975611,-0.2076693885323115,-0.20652766046840731,-0.18774408357820382,-0.22830335102302166,-0.14390348446687223,-0.1352682602019487,-0.1367755475105445,-0.14456708612186414,-0.07798147604167145,-0.07320850601182209,0.15332550605734843,0.19500285802071401,-0.01147774873288607,-0.1305890873481766,0.1442025552770974,-0.5372451622311192,0.10951887505288563,-0.4869100947335589,0.08561883686249219,-0.5225602393276927,0.08038632421942896,-0.5214706578001091,0.16669192454364803,0.4514634832116694,-0.534562756031471,-0.459170850268046,0.48369931579664044,-0.5205272895945627,0.563852492503669,0.5853124413480285,0.49723207122230434,0.4786712219341087,0.5575439909670787,0.4826912442850641,0.4509461997729397,0.19509031414439443,0.45546696134879566,0.1265475255293806,0.32990493188980585,0.3299428399983886,0.2941886855648201,0.2942187664343773,-0.5563551746557983,-0.5616428870704019,0.16588925721224315,-0.522315838372427,0.15204337196328058
poi_category_count,0.7557439563777252,0.20470885999910207,0.7563794823697483,0.7570770873398646,0.26330679016670366,0.15624131647250436,0.5842148775157744,0.6117257038426964,0.5000998250931578,0.5718574638234393,0.18080969343808995,0.568550318274988,0.6660756859237338,0.5519608150419627,0.4350470239167074,0.8578832508015272,0.9962925665784407,0.9959401585215277,1.0,0.8324437335497694,0.7085128082145142,0.7097565662505186,0.7115802068829113,0.7127074906621733,-0.20481102772237425,-0.2036702643957064,-0.18407012390044267,-0.22634287042073176,-0.14504266881559866,-0.1358841783758144,-0.139512094701845,-0.14723922618231483,-0.0794134996444735,-0.07491281345813623,0.15652198760292435,0.19966599139926755,-0.011552462877824762,-0.133097912763402,0.14668577860056506,-0.5376145008387769,0.11092787418284387,-0.48836122264551324,0.08604578434192055,-0.5238886414060121,0.07780174176733493,-0.5209105563102774,0.17181849624036144,0.45482015999569947,-0.5355219728412841,-0.4576237905066182,0.48718364461268665,-0.519059856972996,0.5649998400220761,0.584564413796622,0.49814969620225197,0.48333286777220924,0.5584584729947031,0.48607372722874626,0.45426617520805085,0.1977533551224604,0.45886123830562725,0.1273599366725176,0.32724400627155814,0.32714696444738994,0.2925043135989941,0.2924581031818268,-0.5568000410950632,-0.5612442385807098,0.16655041220486883,-0.5241413821249289,0.15305458982724862
poi_entropy,0.669886750741597,0.1850555735736892,0.6720423083181934,0.6726265381937205,0.31006210959421515,0.18106303301934876,0.6635905162561424,0.7126033965285936,0.5871926791372065,0.6551708091555069,0.21012130598289439,0.6661494729520061,0.7543021398602003,0.6261281231497218,0.44190862723774005,0.729529586564564,0.8143005042928078,0.8128494357318006,0.8324437335497694,1.0,0.6269171560596184,0.6282009333535697,0.6291958060427041,0.6303867220146352,-0.172190807243,-0.17086881627357112,-0.15184582129771831,-0.19548173086915838,-0.14419412521138286,-0.13168074673904906,-0.13725488257867005,-0.14344097388753557,-0.08154518012473554,-0.07606854981576809,0.15471956323329875,0.19773181516789132,-0.011336808757522908,-0.1293421574971599,0.17057824939612445,-0.4918173616832737,0.1284371545660509,-0.4511607009705127,0.08651727144809611,-0.48205432541590565,0.09132137593714643,-0.46048780028426073,0.19443377762412234,0.41840205431692856,-0.4864593530523165,-0.390133677642706,0.4590262433077521,-0.4546026916175479,0.5117208009415207,0.5260301066318107,0.4309007789069674,0.5313255701349594,0.5047521173596524,0.45752510595699486,0.41787675887837733,0.22335049514863836,0.42382886256522107,0.12273973815553646,0.32102141298702463,0.32088318334100097,0.2895026122873128,0.28944098883308816,-0.489895803893795,-0.5065174425418462,0.188720433235645,-0.47680824014152773,0.17567476773845525
population_worldpop_raw,0.7317111254470904,0.310901901758481,0.7475920062216709,0.7470744023799573,0.19988743203838671,0.1141225025911467,0.45791463157716333,0.47587576923386554,0.3579654653495589,0.4051887181018939,0.12625084624792104,0.42884519902070084,0.5038319962354064,0.4175118816886269,0.27134880140016565,0.6139543921574537,0.7076493277014317,0.7062561708489156,0.7085128082145142,0.6269171560596184,1.0,0.9994536590006632,0.9987761284800328,0.9981570859761262,-0.28952978211031405,-0.28821523315050473,-0.2567491289282293,-0.3177985832834682,-0.191808370444298,-0.18678098878258884,-0.209285326344933,-0.218719614543913,-0.13394969732291692,-0.12358754950145767,0.22154109476143777,0.2565796380944587,-0.012695270894134917,-0.20458528388533082,0.12229713200508192,-0.6271952025586881,0.08870804028437791,-0.6022038449558493,0.06893926089597863,-0.6353289589444515,0.05177388526561367,-0.6058245830375997,0.1528279030583028,0.39920261002110524,-0.6297391214866213,-0.4744091108940293,0.42526229666888765,-0.5309487432421601,0.5165749599363245,0.5557944954075297,0.462152168092348,0.4249520975411043,0.51229267596065,0.4244780991656684,0.3989067025694304,0.16221533944838354,0.4038639499681205,0.10662045806920617,0.261754640389984,0.2615329288388669,0.2446429135493649,0.2445572068857674,-0.6617785627443282,-0.6339877614508397,0.13158769237512163,-0.6341855407852794,0.10894761483132154
population_density_worldpop_raw_km2,0.7318542681431912,0.30731016221739776,0.7475905276798103,0.7477679021649447,0.19972375680243687,0.11420624109943037,0.45663302846047055,0.47528037199524015,0.360915870751775,0.40737170981729226,0.12784054499632969,0.4281531570019423,0.504052669282143,0.41722567182885506,0.27457492075410866,0.6151602440472639,0.7088289353773096,0.7080612952377064,0.7097565662505186,0.6282009333535697,0.9994536590006632,1.0,0.9982851687384202,0.9987609966131897,-0.2944746688074746,-0.29312499255522884,-0.26214881511793164,-0.3224720888533205,-0.19415250695597883,-0.1897447139310582,-0.2088434325004356,-0.2184763226201373,-0.13387024075523635,-0.12280004596970241,0.2213395399440657,0.2547382795239738,-0.014291928229905453,-0.2039502375690497,0.12218688232097756,-0.6275732831706454,0.08913405022000041,-0.6023565989220874,0.06937916890276632,-0.6358348388781974,0.05692903099213923,-0.607247976118815,0.15265598940724273,0.398122720588893,-0.6298677582369652,-0.4745491600196589,0.42470308288846575,-0.5316972909248191,0.5169149330017393,0.5563977271185001,0.4613071167531989,0.42688643616416405,0.5128241272220513,0.4239808568108324,0.39786778587472793,0.1624306221515782,0.40282279396322745,0.10679807998085873,0.26663991187540537,0.2665798920221078,0.24855452749776713,0.2485728796572707,-0.6628486489696981,-0.6349157389110396,0.13217798742617468,-0.6343921488121695,0.11016281094332725
population_calibrated,0.7353412520800175,0.32184210067059194,0.7513013152368856,0.7508140875207426,0.20149760722628887,0.11496423817011567,0.4595236258158299,0.47821352543057605,0.3606564097087991,0.4076208041315995,0.12893674313433437,0.431092216694367,0.5060935211208538,0.4189294389675901,0.2742241033989377,0.6157055979605837,0.7105763123356093,0.7092217308155555,0.7115802068829113,0.6291958060427041,0.9987761284800328,0.9982851687384202,1.0,0.9994487214918107,-0.29081583690051965,-0.2894764489151464,-0.2573777078507492,-0.31970347845145286,-0.19591449271266406,-0.19077965642596814,-0.21472547003528444,-0.22383573373117044,-0.14015134384749953,-0.13038275939450436,0.22461473067977503,0.2608394530010068,-0.015895427194855042,-0.2105147737478415,0.12256585355693184,-0.622452419661105,0.08908859395067037,-0.5965355810021863,0.06974457636001741,-0.6356976817363738,0.051793693004722884,-0.6078587366240661,0.15324672720452862,0.3986270667724587,-0.6314065078037105,-0.4762299246083433,0.42481708444874977,-0.5324636382606334,0.5164867921923546,0.5563530378883244,0.46199684193107926,0.4258658279018155,0.5123560031556784,0.4238436177385527,0.3981614026762087,0.16288065082647335,0.40323175326251,0.1063565573957745,0.26539108919445276,0.265174645440924,0.24940642063488544,0.2493280273055095,-0.6641232354856579,-0.6365983480124946,0.13284738251839776,-0.6342746744336891,0.1122118803698944
population_density_calibrated_km2,0.7353510146790913,0.3179303018977166,0.7511677521361758,0.7513793288723598,0.20136812470300894,0.11505232102457802,0.45818662518189446,0.4776152910553168,0.36363090846751633,0.4098328744348258,0.13061737930910197,0.43039216172756245,0.5062718079862691,0.4185996347311716,0.2775396238136142,0.6168021195177046,0.7116306849083054,0.7109027904975611,0.7127074906621733,0.6303867220146352,0.9981570859761262,0.9987609966131897,0.9994487214918107,1.0,-0.2958271945831358,-0.2944513437399521,-0.2628434331321812,-0.32444715380608297,-0.19831426073642755,-0.19380801969815523,-0.2143250844161807,-0.22362940861987776,-0.14011235577616557,-0.12962894534889965,0.22445619552226376,0.25900604590067794,-0.01751580280743866,-0.20991004932797006,0.1224654339567594,-0.6227373678117433,0.08957408701515246,-0.5966526449763754,0.07017916289898106,-0.6361314206160534,0.056981761921981504,-0.6092146538138478,0.15306900418855282,0.3974510683741002,-0.6314508726115031,-0.47627448824383245,0.42416834918702184,-0.5331116666938336,0.5167446261822783,0.5568704580332475,0.461075117051376,0.427783906852204,0.5128119198243267,0.4232540508483448,0.3970244542112895,0.16312649830020848,0.4020913269930507,0.10652298470775946,0.2702790438659736,0.27022457349560697,0.25334498409021095,0.2533712969036416,-0.6651105584914714,-0.6374364795859243,0.13343621285350543,-0.6344351236321898,0.11355286423166178
mean_elevation_m,-0.19945318358829847,-0.08002159082797676,-0.20194682785370302,-0.20573991700217642,-0.06471174957047941,-0.0421189468163772,-0.10353276404557066,-0.12711699232673054,-0.12911972111527698,-0.13486686725334987,-0.07719324193846575,-0.10807938578143074,-0.13210820505578424,-0.1158031249803068,-0.1438875519133191,-0.17736299164157826,-0.2039619913609636,-0.2076693885323115,-0.20481102772237425,-0.172190807243,-0.28952978211031405,-0.2944746688074746,-0.29081583690051965,-0.2958271945831358,1.0,0.9992507777312979,0.9712062808016216,0.9760938524808183,0.22815949067226132,0.2668856929977332,0.265653831307682,0.28423701139886587,0.1680310253572055,0.12183579894900824,-0.33628210572746403,0.017494873324373116,0.19093826758368382,0.2125049840367714,-0.027134114111452143,0.2429966460489375,-0.032297708391595875,0.2784612720253566,-0.06464630292859466,0.267991281614728,-0.05642062300259316,0.290134053120984,-0.04098697200090084,-0.04691886611457219,0.24154536488517594,0.1762997681237883,-0.06327994531794359,0.2039289641543255,-0.0894845449757596,-0.11588622753670115,-0.05695625838410565,-0.1724622940822043,-0.09627805665573455,-0.06387553240031683,-0.04789279292644665,-0.06191779437394251,-0.04897975450985967,-0.009522564154801965,-0.1285299675408038,-0.12924769128860766,-0.10209514741250843,-0.10261014699406315,0.3181967717771572,0.26935219595335635,-0.04250671749376917,0.27114148749707734,-0.05958768651334621
median_elevation_m,-0.19832018225306863,-0.08011233594950802,-0.2007806760074916,-0.20455259972062867,-0.06404581135359372,-0.04183219137255707,-0.10254295323143932,-0.1256475851932174,-0.12781039288422735,-0.133544619765518,-0.07650970508203422,-0.10708421828854843,-0.1311577810240032,-0.11471129543365341,-0.14285515755115652,-0.1762781000443826,-0.20283821316572592,-0.20652766046840731,-0.2036702643957064,-0.17086881627357112,-0.28821523315050473,-0.29312499255522884,-0.2894764489151464,-0.2944513437399521,0.9992507777312979,1.0,0.96785375679957,0.9723171425817198,0.22569942296755893,0.26475804940918923,0.2649670353844875,0.2841081209628912,0.1667505822525392,0.12028386597345585,-0.3364812161601109,0.018266297901709812,0.19139077746690034,0.2115652757729554,-0.027072600136676086,0.24099403021740515,-0.031733624339852134,0.2759179098937281,-0.06424604792411523,0.2663604680895414,-0.0568683037030984,0.2867485386973519,-0.04101228989351107,-0.0483891368933192,0.2399201911124806,0.1764987939473407,-0.06459795851795723,0.20374681089782534,-0.09067079250696722,-0.11632744779082752,-0.05855186930481753,-0.17052422808973486,-0.09741630452533882,-0.0651948835114623,-0.04935229798244959,-0.061418831845585255,-0.05042898762894301,-0.00953857098102362,-0.1282220216498992,-0.1289377994125034,-0.10168834516207861,-0.10220053133302791,0.3157800209899044,0.26721454705882003,-0.04256230848075699,0.26876321434139405,-0.05867305191898299
min_elevation_m,-0.1732753036166143,-0.03242756345540453,-0.17202878920094317,-0.17619434053717106,-0.054164601374188735,-0.039477200975665865,-0.08234058197607244,-0.105763425916045,-0.11613486589175491,-0.1195937030115158,-0.07800633268849308,-0.08726091577616539,-0.107090499401429,-0.0928471158595627,-0.14807510328475326,-0.1624865008699665,-0.18358665035422336,-0.18774408357820382,-0.18407012390044267,-0.15184582129771831,-0.2567491289282293,-0.26214881511793164,-0.2573777078507492,-0.2628434331321812,0.9712062808016216,0.96785375679957,1.0,0.9152152622273779,0.04760030357992368,0.08285595768839088,0.08739792340356106,0.1095593205341801,0.0020002603122297774,-0.03704342171190112,-0.17796599570091562,0.1244380085190994,0.15074584686682987,0.03983598042175753,-0.01734482947173142,0.24624959846059669,-0.026652482644508202,0.27792564264608144,-0.06350098682020493,0.25062967591423607,-0.060739164341769396,0.2816416021934773,-0.02871038518980547,-0.027062538661367694,0.22917468236650862,0.20506836242776205,-0.04217674115787012,0.23180346855111128,-0.07237284777821626,-0.11187357356338368,-0.040415584126567504,-0.1540563046299892,-0.08012274893721227,-0.04275817962660028,-0.027935852532324616,-0.05163590098443367,-0.02872550251812389,-0.005852014974552349,-0.13072494997907555,-0.13151933605959162,-0.09320565944050004,-0.09377102139613752,0.3005008514023819,0.27304233142941015,-0.03380080770984464,0.2614895357903196,-0.05481646171743288
max_elevation_m,-0.22603791576186508,-0.1187602002205824,-0.23173610352474802,-0.2352795346486556,-0.0764849818318255,-0.04682472588388924,-0.12602310759191895,-0.15229575694170314,-0.14498728173795852,-0.15283568233161776,-0.07873762551908484,-0.1304606331985189,-0.15739253268270306,-0.13915741740688684,-0.14484507198320282,-0.19270135586523449,-0.22492319060677401,-0.22830335102302166,-0.22634287042073176,-0.19548173086915838,-0.3177985832834682,-0.3224720888533205,-0.31970347845145286,-0.32444715380608297,0.9760938524808183,0.9723171425817198,0.9152152622273779,1.0,0.3845526028057567,0.4232401951747815,0.4092590093354051,0.4220374854937824,0.30808244918974387,0.25942316849786157,-0.4534991744172332,-0.09052610876059153,0.20886855389189068,0.35671700486310154,-0.0364215817520767,0.24358514468648926,-0.039205302849654934,0.28349088787134646,-0.06468143626589261,0.28219289151117205,-0.05110604607646418,0.3055029599399068,-0.05038132412636553,-0.057665049183671685,0.252869018292885,0.14576154921213963,-0.07558527274073211,0.1755251484779829,-0.09938700508409705,-0.11694031190312507,-0.06455182850000367,-0.1936063385587272,-0.1054038483302594,-0.07613301155422737,-0.05870598972189869,-0.07230114932703506,-0.06019110178611214,-0.012759996845809862,-0.12520004298182383,-0.12585655812579757,-0.10979936827322741,-0.11027380199892267,0.33673911483237623,0.26908020241158653,-0.049790255699201556,0.28332933080889855,-0.06450913086312639
elevation_std_m,-0.17066029073327188,-0.1861183287407326,-0.18584512731373778,-0.18727429373955906,-0.06560611641712667,-0.02821702607465135,-0.10608507448162897,-0.12755276329108578,-0.11627954218157502,-0.12394864695342724,-0.032292015789260456,-0.12677859638281982,-0.14731818699114424,-0.131757767971323,-0.05202126412034541,-0.10969867043842159,-0.14278382849220808,-0.14390348446687223,-0.14504266881559866,-0.14419412521138286,-0.191808370444298,-0.19415250695597883,-0.19591449271266406,-0.19831426073642755,0.22815949067226132,0.22569942296755893,0.04760030357992368,0.3845526028057567,1.0,0.9773856534526685,0.9346745299764546,0.9217452215031284,0.836797923568385,0.8093184966234575,-0.8485676464968454,-0.4601846071230739,0.38591583624252507,0.8877719756729149,-0.04810913483571992,-0.011546864965153536,-0.039733425848751135,0.01035903146386999,-0.041749642252655705,0.08201019047844532,-0.011178716732341868,0.08251721580207806,-0.06295417528908502,-0.07725479463953602,0.05082755406740287,-0.1357885465887444,-0.08971568207011234,-0.11639432995356798,-0.08282552413056737,-0.03791102335774189,-0.0644222358540113,-0.14277302216361054,-0.08134785104149207,-0.090172430319103,-0.0783058912316404,-0.0718205047910602,-0.07969365745589019,-0.023185747474653604,-0.06288872324183262,-0.06309295312692205,-0.09232304690009865,-0.09254714239466302,0.11554779336763396,0.0009094598785223766,-0.06051738358508225,0.053499227184884014,-0.05219705957261744
elevation_range_m,-0.16472453642796472,-0.17204137703451672,-0.1793419427911138,-0.18123376077022688,-0.059745814298090456,-0.02009991361686602,-0.09649298195314798,-0.11539478374000511,-0.1083015751025588,-0.11547402091164209,-0.030134140076410316,-0.11434972067067493,-0.13449837069287796,-0.12002434113180797,-0.05155923423063534,-0.10211952581192664,-0.13366775554263347,-0.1352682602019487,-0.1358841783758144,-0.13168074673904906,-0.18678098878258884,-0.1897447139310582,-0.19077965642596814,-0.19380801969815523,0.2668856929977332,0.26475804940918923,0.08285595768839088,0.4232401951747815,0.9773856534526685,1.0,0.9342800894278014,0.9175829567266215,0.8494702431409699,0.8077205153007849,-0.8627347667266893,-0.45548870080260656,0.3949501362842485,0.891246114338421,-0.04122016793486577,-0.022638342304796423,-0.03731151230279651,0.003799613573682811,-0.0435592500970135,0.07505735387592229,-0.013208468999065573,0.0763136970202436,-0.05769453688420607,-0.06538050106221825,0.0406082077817023,-0.15197582903024193,-0.07726043567296391,-0.1327925485919441,-0.07053214985263354,-0.024754341022322816,-0.052909045664067546,-0.13605130058480422,-0.06964470123031698,-0.0779138947033235,-0.0665913579450166,-0.06618605846057374,-0.06781891091337976,-0.021027598426541106,-0.06421242731057943,-0.06452061954899782,-0.09368920017085046,-0.09397219957675781,0.11129702667527223,-0.010072131019161884,-0.05535936629838121,0.04624135097899054,-0.048518690002883856
mean_slope_deg,-0.1798461598353027,-0.1900854468058554,-0.19577802735198468,-0.1951339884634949,-0.05998490225928665,-0.020068221713763684,-0.10930023395248196,-0.1239020787432688,-0.0998444443391845,-0.11104573761857613,-0.02501386990390268,-0.12116799931057053,-0.1410579245345154,-0.12359974298344564,-0.03679777233609204,-0.10539993912037403,-0.13758270460221908,-0.1367755475105445,-0.139512094701845,-0.13725488257867005,-0.209285326344933,-0.2088434325004356,-0.21472547003528444,-0.2143250844161807,0.265653831307682,0.2649670353844875,0.08739792340356106,0.4092590093354051,0.9346745299764546,0.9342800894278014,1.0,0.9870188941065546,0.9067601950057026,0.8767032855908742,-0.8951729807601152,-0.5095130136351607,0.40769312789620005,0.9614065869900489,-0.041104786131037636,-0.02862125567545915,-0.03355490065338187,0.003911998488027144,-0.04103526217539336,0.09553614549503923,-0.0002558025338827969,0.09153783338904573,-0.06098155966369281,-0.07438622629701551,0.05248841452800677,-0.1676205745106959,-0.08375111457057913,-0.14957618339034304,-0.07580466205310475,-0.023766466441422843,-0.061874266810209924,-0.13044311777081458,-0.07389423477573875,-0.08369730320864578,-0.07497169310442246,-0.06375061877405667,-0.07635987116926017,-0.01957514885887575,-0.04610515095432841,-0.04592734067746865,-0.0805336306019716,-0.08057121543413408,0.13557238512597405,-0.013077109250059579,-0.05607226390793608,0.058281971260666594,-0.04064824359177287
